title,num_citations,year,excerpt,url,url_pdf,indicator,key_words,doi,authors,issued,abstract,link,is_referenced_by_count
Thermal neural networks: Lumped-parameter thermal modeling with state-space machine learning,81,2023,"… thermal monitoring increases. Previous work on thermal modeling by lumped-parameter thermal networks … In this work, the thermal neural network (TNN) is introduced, which unifies both…",https://www.sciencedirect.com/science/article/pii/S0952197622005279,,0,"bidirectional, thermal network",10.1016/j.engappai.2022.105537,Wilhelm Kirchgässner; Oliver Wallscheid; Joachim Böcker,2023-1,,https://api.elsevier.com/content/article/PII:S0952197622005279?httpAccept=text/xml,50.0
Electric thermal energy storage and advantage of rotating heater having synchronous inertia,80,2020,… The synchronous rotating heater realizes cheaper electric thermal energy storage and has … a grid protection system. This ability eliminates an auxiliary stabilizing system for a grid such …,https://www.sciencedirect.com/science/article/pii/S0960148119317380,,0,"5th generation, thermal grid",10.1016/j.renene.2019.11.051,Toru Okazaki,2020-5,,https://api.elsevier.com/content/article/PII:S0960148119317380?httpAccept=text/xml,55.0
Design analysis of a particle-based thermal energy storage system for concentrating solar power or grid energy storage,80,2020,"… of thermal energy storage (TES) for concentrating solar power systems, standalone TES for grid integration becomes attractive due to the declining renewable generation cost and an …",https://www.sciencedirect.com/science/article/pii/S2352152X19315245,,0,"5th generation, thermal grid",10.1016/j.est.2020.101382,Zhiwen Ma; Patrick Davenport; Ruichong Zhang,2020-6,,https://api.elsevier.com/content/article/PII:S2352152X19315245?httpAccept=text/xml,53.0
Optimization and energy-economic assessment of a geothermal heat pump system,79,2020,"The high geothermal heat exchanger (GHE) installation cost is the main challenge encountered in the widespread use of geothermal heat pump (GHP) systems, so its optimization is …",https://www.sciencedirect.com/science/article/pii/S1364032120305700,,0,"4th generation, district heat pump",10.1016/j.rser.2020.110282,Pooya Farzanehkhameneh; M. Soltani; Farshad Moradi Kashkooli; Masoud Ziabasharhagh,2020-11,,https://api.elsevier.com/content/article/PII:S1364032120305700?httpAccept=text/xml,58.0
Fifth-generation district heating and cooling substations: Demand response with artificial neural network-based model predictive control,78,2020,"… heat losses, the district heating technology is evolving according to the so-called fourth-generation district heating (4GDH… plants powered by renewable and waste heat sources [9]. Fifth-…",https://www.mdpi.com/1996-1073/13/17/4339,,0,"4th generation, district heating and cooling",10.3390/en13174339,Simone Buffa; Anton Soppelsa; Mauro Pipiciello; Gregor Henze; Roberto Fedrizzi,8/21/2020,"District heating and cooling (DHC) is considered one of the most sustainable technologies to meet the heating and cooling demands of buildings in urban areas. The fifth-generation district heating and cooling (5GDHC) concept, often referred to as ambient loops, is a novel solution emerging in Europe and has become a widely discussed topic in current energy system research. 5GDHC systems operate at a temperature close to the ground and include electrically driven heat pumps and associated thermal energy storage in a building-sited energy transfer station (ETS) to satisfy user comfort. This work presents new strategies for improving the operation of these energy transfer stations by means of a model predictive control (MPC) method based on recurrent artificial neural networks. The results show that, under simple time-of-use utility rates, the advanced controller outperforms a rule-based controller for smart charging of the domestic hot water (DHW) thermal energy storage under specific boundary conditions. By exploiting the available thermal energy storage capacity, the MPC controller is capable of shifting up to 14% of the electricity consumption of the ETS from on-peak to off-peak hours. Therefore, the advanced control implemented in 5GDHC networks promotes coupling between the thermal and the electric sector, producing flexibility on the electric grid.",https://www.mdpi.com/1996-1073/13/17/4339/pdf,43.0
Data driven model for heat load prediction in buildings connected to District Heating by using smart heat meters,78,2022,… characterization and prediction of heat loads in buildings connected to a District Heating (DH) … of the heat production process of DH networks with low supply temperatures and derived …,https://www.sciencedirect.com/science/article/pii/S0360544221025664,,0,"ultra-low temperature, district energy",10.1016/j.energy.2021.122318,Mikel Lumbreras; Roberto Garay-Martinez; Beñat Arregi; Koldobika Martin-Escudero; Gonzalo Diarce; Margus Raud; Indrek Hagu,2022-1,,https://api.elsevier.com/content/article/PII:S0360544221025664?httpAccept=text/xml,60.0
A method and analysis of aquifer thermal energy storage (ATES) system for district heating and cooling: A case study in Finland,78,2020,… energy supply and demand between seasons. This paper analyses the integration of an ATES and GWHP system in both district heating (DH) and district cooling … existing district heating …,https://www.sciencedirect.com/science/article/pii/S2210670719319237,,0,"fourth generation, district heating and cooling",10.1016/j.scs.2019.101977,Oleg Todorov; Kari Alanne; Markku Virtanen; Risto Kosonen,2020-2,,https://api.elsevier.com/content/article/PII:S2210670719319237?httpAccept=text/xml,57.0
Improving CHP flexibility by integrating thermal energy storage and power-to-heat technologies into the energy system,78,2021,… Smart energy grids include smart thermal and electrical grids… both heat and power to the grid. CHPs are designed for … the potential transition to the 4th generation district heating (4GDH). …,https://www.sciencedirect.com/science/article/pii/S2666955221000228,,0,"4th generation, thermal grid",10.1016/j.segy.2021.100022,K. Lepiksaar; V. Mašatin; E. Latõšov; A. Siirde; A. Volkova,2021-5,,https://api.elsevier.com/content/article/PII:S2666955221000228?httpAccept=text/xml,58.0
Heat pump efficiency in fifth generation ultra-low temperature district heating networks using a wastewater heat source,75,2021,"… Ultra-low district heating (ULTDH) networks are operated at temperatures below 30 C. However, the temperatures supplied are still too low for direct heating of the consumers. …",https://www.sciencedirect.com/science/article/pii/S0360544221015668,,0,"4th generation, district heating and cooling",10.1016/j.energy.2021.121318,Tobias Reiners; Michel Gross; Lisa Altieri; Hermann-Josef Wagner; Valentin Bertsch,2021-12,,https://api.elsevier.com/content/article/PII:S0360544221015668?httpAccept=text/xml,59.0
A solar-assisted low-temperature district heating and cooling network coupled with a ground-source heat pump,74,2022,"… , including a new-generation ultra-low temperature district heating and cooling network have … ground source heat pump and used as the source and sink by booster heat pumps installed …",https://www.sciencedirect.com/science/article/pii/S0196890422006343,,0,"5th generation, district heat pump",10.1016/j.enconman.2022.115838,S. Bordignon; D. Quaggiotto; J. Vivian; G. Emmi; M. De Carli; A. Zarrella,2022-9,,https://api.elsevier.com/content/article/PII:S0196890422006343?httpAccept=text/xml,72.0
Seasonal storage and demand side management in district heating systems with demand uncertainty,73,2021,"… The low operating temperature for such grids facilitates the integration of seasonal thermal energy storage, enabling a high degree of operational flexibility in the utilization of both …",https://www.sciencedirect.com/science/article/pii/S0306261920317645,,0,"fourth generation, thermal grid",10.1016/j.apenergy.2020.116392,Ruud Egging-Bratseth; Hanne Kauko; Brage Rugstad Knudsen; Sara Angell Bakke; Amina Ettayebi; Ina Renate Haufe,2021-3,,https://api.elsevier.com/content/article/PII:S0306261920317645?httpAccept=text/xml,43.0
Energy flexibility potential of a small district connected to a district heating system,73,2020,"… share of fluctuating renewable energy sources. The … district with buildings connected to a district heating network. In the study, the thermal mass of the buildings was utilized as heat …",https://www.sciencedirect.com/science/article/pii/S0378778819335595,,0,"low temperature, district heating and cooling",10.1016/j.enbuild.2020.110074,Katarzyna M. Luc; Rongling Li; Luyi Xu; Toke R. Nielsen; Jan L.M. Hensen,2020-10,,https://api.elsevier.com/content/article/PII:S0378778819335595?httpAccept=text/xml,51.0
