title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
"DIVA 2.0: Integrating daylight and thermal simulations using Rhinoceros 3D, Daysim and EnergyPlus",358,2011,… energy models. This paper explains a general process of coupling daylight and energy simulations using the ‘hybrid model ’ … Our base case building has a high cooling coil energy use …,"http://www.jakubiec.net/papers/bs2011_diva20_jakubiec,reinhart.pdf","http://www.jakubiec.net/papers/bs2011_diva20_jakubiec,reinhart.pdf",0,"5th generation, model, district heating and cooling"
An energy management system for building structures using a multi-agent decision-making control methodology,317,2012,"… BEMS for electrical, heating, and cooling energy zones with combined heat and power system … not specify the energy sources, so on-site generation from the BCHP model and CEBEMS …",https://ieeexplore.ieee.org/abstract/document/6363599/,,0,"fifth generation, models, district heating and cooling"
Integrated system model of district cooling for energy consumption optimization,3,2020,… with physical modeling to represent and simulate a multi-plant district cooling system (DCS). … benefits of both languages and provide bidirectional mapping between SysML and Modelica…,https://scholarworks.iupui.edu/handle/1805/28049,,0,"bi-directional, simulation, district energy"
Bi-directional integral pumping devices for dual mechanical seals: Influence of mesh type on accuracy of numerical simulations,6,2018,… A numerical study is conducted to simulate the performance of barrier fluid flow through a bi-directional dual mechanical seal with an integral radial pumping ring. Standard K- ε model is …,https://www.sciencedirect.com/science/article/pii/S1110016818301212,,0,"bi-directional, simulation, district heating and cooling"
Advances in heat pump systems: A review,1006,2010,"… For example, incorporating a desiccant to a heat pump cycle allowed better humidity and … This review paper provides an update on recent developments in heat pump systems, and …",https://www.sciencedirect.com/science/article/pii/S030626191000228X,,0,"review, model, district heat pump"
"Heat pump placement, connection and operational modes in European district heating",158,2018,"… The findings from a literature review suggest that the deployment of heat pump technology in the EU can be divided into two separate phases of growth, which can be summarised as …",https://www.sciencedirect.com/science/article/pii/S0378778817338410,,0,"review, model, district heat pump"
Vertical-borehole ground-coupled heat pumps: A review of models and systems,755,2010,"… This paper gives a detailed literature review of the … heat pump system and its development is briefly presented first. Then, the most typical simulation models of the vertical ground heat …",https://www.sciencedirect.com/science/article/pii/S0306261909001743,,0,"review, model, district heat pump"
Seasonal thermal energy storage with heat pumps and low temperatures in building projects—A comparative review,243,2015,… article was to review the previous studies regarding the combination of heat pump with different seasonal thermal energy storage methods in terms of SF and COP of heat pump and to …,https://www.sciencedirect.com/science/article/pii/S1364032114010545,,0,"review, model, district heat pump"
Trends of European research and development in district heating technologies,220,2017,… In the literature this behavior is compared to the operation of virtual heat pumps. The virtual heat pump coefficient of performance (COP) is described as proportion of the heat supplied …,https://www.sciencedirect.com/science/article/pii/S1364032116002318,,0,"review, model, district heat pump"
Greenhouse gas emission savings of ground source heat pump systems in Europe: A review,373,2012,"… Among others, heat pump systems for the heating (and cooling) of buildings are … heat pump system variant for heating and cooling of residential buildings: the ground source heat pump …",https://www.sciencedirect.com/science/article/pii/S1364032111004771,,0,"review, model, district heat pump"
Geothermal heat pump systems: Status review and comparison with other heating options,650,2013,"… review geothermal heat pump systems and recent developments and compare them with other heating options, with the objective of improving understanding of geothermal heat pump …",https://www.sciencedirect.com/science/article/pii/S0306261912000542,,0,"review, model, district heat pump"
A key review of wastewater source heat pump (WWSHP) systems,217,2014,"… , waste (sewage) water source heat pumps (WWSHPs) were widely … The present study comprehensively reviews WWSHP … Therefore, in this section we review all control related efforts …",https://www.sciencedirect.com/science/article/pii/S0196890414007900,,0,"review, model, district heat pump"
"Applications of artificial neural networks for refrigeration, air-conditioning and heat pump systems—A review",375,2012,"… In this paper, an attempt has been made to review the applications of artificial neural networks (ANN) for energy and exergy analysis of refrigeration, air conditioning and heat pump (…",https://www.sciencedirect.com/science/article/pii/S136403211100493X,,0,"review, model, district heat pump"
