title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
"… system integrating photovoltaic/thermal collectors, solar assisted heat pump, adsorption chiller and electrical energy storage: Dynamic and energy-economic …",101,2017.0,"… solar heating/cooling and electrical energy storage … thermal energy stored in TK1 is supplied to the evaporator of the reversible heat pump, which supplies space heating by the thermal …",https://www.sciencedirect.com/science/article/pii/S0196890417302388,,0,"heat pump, thermal energy storage"
A novel Pumped Thermal Electricity Storage (PTES) system with thermal integration,149,2017.0,"… different characteristics in terms of storage capacity, response time … Thermal Electricity Storage (PTES), which is a technology that stores electric energy as heat by means of Heat Pumps …",https://www.sciencedirect.com/science/article/pii/S135943111634114X,,0,"heat pump, thermal energy storage"
Combined solar heating and air-source heat pump system with energy storage: thermal performance analysis and optimization,36,2017.0,… thermal energy storage (TES) equipment and auxiliary heat supply device are often installed in solar heating system to meet the fluctuating heating … heat pump with solar heating system …,https://www.sciencedirect.com/science/article/pii/S1877705817344612,,0,"heat pump, thermal energy storage"
Investigation of heat pump operation strategies with thermal storage in heating conditions,15,2017.0,"… The stored thermal energy is used by the heat pump during … energy storage for cooling is greater than that for heating. The heat pump system in this study is partial thermal storage, …",https://www.mdpi.com/1996-1073/10/12/2020,,0,"heat pump, thermal energy storage"
Levelised Cost of Storage for Pumped Heat Energy Storage in comparison with other energy storage technologies,243,2017.0,… A Pumped Heat Energy Storage system stores electricity in the form of thermal energy using a proprietary reversible heat pump (… Two thermal storage tanks are used to store heat at the …,https://www.sciencedirect.com/science/article/pii/S0196890417308713,,0,"heat pump, thermal energy storage"
Experimental study of supercritical CO2 heat transfer in a thermo-electric energy storage based on Rankine and heat-pump cycles,17,2017.0,… electro-thermal energy storage system is a massive storage concept … a thermal doublet consisting in a “hot storage” in a crystalline superficial bedrock (eg granite) and a cold storage in …,https://www.sciencedirect.com/science/article/pii/S1876610217339802,,0,"heat pump, thermal energy storage"
"… of PV Prosumers using a stationary battery, heat pump, thermal energy storage and electric vehicle for optimizing self-consumption ratio and total cost of energy",11,2017.0,"… for covering electricity demands of the household, in particular the electricity demand for heat by using an electric heat pump (HP). By completing the system with thermal energy storage …",https://www.researchgate.net/profile/Dominik-Keiner/publication/320073104_Modelling_of_PV_Prosumers_using_a_stationary_battery_heat_pump_thermal_energy_storage_and_electric_vehicle_for_optimizing_self-consumption_ratio_and_total_cost_of_energy/links/5c76b416a6fdcc4715a12040/Modelling-of-PV-Prosumers-using-a-stationary-battery-heat-pump-thermal-energy-storage-and-electric-vehicle-for-optimizing-self-consumption-ratio-and-total-cost-of-energy.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Dominik-Keiner/publication/320073104_Modelling_of_PV_Prosumers_using_a_stationary_battery_heat_pump_thermal_energy_storage_and_electric_vehicle_for_optimizing_self-consumption_ratio_and_total_cost_of_energy/links/5c76b416a6fdcc4715a12040/Modelling-of-PV-Prosumers-using-a-stationary-battery-heat-pump-thermal-energy-storage-and-electric-vehicle-for-optimizing-self-consumption-ratio-and-total-cost-of-energy.pdf,0,"heat pump, thermal energy storage"
Pumped thermal energy storage and bottoming system part A: Concept and model,55,2017.0,… energy storage. Another approach for large-scale energy storage is Pumped Thermal Energy Storage … systems to date charge a thermal reservoir with a heat pump and discharge it via a …,https://www.sciencedirect.com/science/article/pii/S0360544216317194,,0,"heat pump, thermal energy storage"
Performance and cost evaluation of an innovative Pumped Thermal Electricity Storage power system,136,2017.0,"… on a high temperature heat pump cycle, which … Thermal Electricity Storage system configuration is presented. An electric heater is used to convert electrical energy in thermal energy …",https://www.sciencedirect.com/science/article/pii/S0360544217312422,,0,"heat pump, thermal energy storage"
Increased self-consumption and grid flexibility of PV and heat pump systems with thermal and electrical storage,61,2017.0,"… potential of heat pumps and thermal energy storages in terms of load shifting, … of heat pump and thermal energy storage, the losses are caused by higher thermal losses in the storage …",https://www.sciencedirect.com/science/article/pii/S1876610217346398,,0,"heat pump, thermal energy storage"
Experimental study of solar energy storage and space heating using solar assisted ground source heat pump system for Indian climatic conditions,84,2017.0,… 4.2 respectively for the heating system with and without ground energy storage system. Zhu … source heat pump system before and after the use of seasonal thermal energy storage …,https://www.sciencedirect.com/science/article/pii/S0378778816309434,,0,"heat pump, thermal energy storage"
Ultra-high temperature thermal energy storage. Part 1: concepts,24,2017.0,"… Consequently, thermal energy storage has only seen widespread deployment to collect heat … of operation would reduce performance relative to the storage core heat pump discussed in …",https://www.sciencedirect.com/science/article/pii/S2352152X16301888,,0,"heat pump, thermal energy storage"
Experimental study on the performance of multi-split heat pump system with thermal energy storage,19,2018.0,"… heat pump system with thermal energy storage (TES) were investigated experimentally. This heat pump … as conventional heating, continuous heating with heat storage, and continuous …",https://www.sciencedirect.com/science/article/pii/S0140700718300811,,0,"heat pump, thermal energy storage"
Operational optimisation of a heat pump system with sensible thermal energy storage using genetic algorithm,16,2018.0,… This study seeks to exploit variable electricity tariffs and high COP to store heat from an air … of thermal energy supply and demand and the interaction between the heat pump and TES …,https://doiserbia.nb.rs/Article.aspx?id=0354-98361800272S,,0,"heat pump, thermal energy storage"
Increasing the flexibility of combined heat and power plants with heat pumps and thermal energy storage,93,2018.0,"… , thermal energy storages and heat pumps. The benefits of thermal energy storages in district heating … Large-scale heat pumps are one possibility to electrify the heat supply and are …",https://asmedigitalcollection.asme.org/energyresources/article-abstract/140/2/020907/372468,,0,"heat pump, thermal energy storage"
How heat pumps and thermal energy storage can be used to manage wind power: A study of Ireland,63,2018.0,"… Heat electrification using direct, resistive heating systems is found to be the most carbon intensive method. Energy storage systems combined with heat pumps … renewable energy on …",https://www.sciencedirect.com/science/article/pii/S0360544218303931,,0,"heat pump, thermal energy storage"
